Num,Ia,Ib,Ic,IIa_5me,IIa_6me,IIb_5me,IIb_6me,IIc_5me,IIc_6me,IIIa_5me,IIIa_6me,IIIb_5me,IIIb_6me,IIIc_5me,IIIc_6me,Sample.type,SampleTypeNum
1724,0.502063243,0.016971976,0.003284818,0.374834327,0.012722343,0.006591687,0,0.004539627,0,0.075827187,0.002514332,0.000463196,0,0.000187264,0,Soil,1
1477,0.90841275,0.00896584,0.00323126,0.07082469,0.00199318,0.001309,0.00020294,0.0004419,8.75E-05,0.00382249,0.00070846,0,0,0,0,Soil,1
1333,0.28696,0.09225,0.04479,0.24343,0.133836,0.05094,0.042491,0.00605,0.001956,0.0585,0.033878,0.001373,0.003555,0,0,Soil,1
11781,0.74186047,0.01364341,0.00679845,0.20697674,0.01007752,0.00455039,0,0.00293023,0,0.01325581,0.00344961,0,0,0,0,Soil,1
10421,0.6079886,0.23243153,0.04003435,0.02031291,0.0699255,0.00601893,0.01513575,0,0.00122913,0.00196446,0.00495884,0,0,0,0,Soil,1
1638,0.3891632,0.01715875,0.00653497,0.36518432,0.09238318,0.00740699,0.00435757,0.00172902,0,0.11006706,0.00601495,0,0,0,0,Soil,1
16211,0.23270168,0.02173206,0.01177541,0.39487822,0.13723071,0.01970189,0.00824565,0,0,0.14923729,0.02162561,0.00176969,0.00110181,0,0,Soil,1
1181,0.44326441,0.26258083,0.06029412,0.09554097,0.06376843,0.0331802,0.02347527,0.00258827,0.00199809,0.00551833,0.0051245,0.00163316,0.00092448,4.43E-05,6.47E-05,Soil,1
1110,0.79932546,0.02731872,0.01124789,0.08870152,0.04738617,0,0,0,0,0.01613828,0.0105059,0,0,0,0,Soil,1
915,0.1505906,0.056136,0,0.030860341,0.458111381,0.016915469,0.066737346,0,0,0.02897326,0.191675242,0,0,0,0,Soil,1
1136,0.07196738,0.03170234,0.01630989,0.03221203,0.26605505,0.04719674,0.09276249,0.00164118,0.00393476,0.06829766,0.33333333,0.01223242,0.01814475,0,0.00458716,Soil,1
1212,0.61032112,0.02249129,0.00550095,0.30870078,0.03788566,0.00253498,0.00103951,0.00062496,0,0.00906531,0.00153335,6.66E-05,9.32E-05,0.00014224,0,Soil,1
1295,0.6594,0.0579,0.0124,0.1274,0.0932,0.0085,0.0155,0.001,7.00E-04,0.0108,0.0122,6.00E-04,1.00E-04,2.00E-04,1.00E-04,Soil,1
1232,0.07261225,0.02659236,0.00638441,0.02777362,0.347163,0.01669894,0.05396031,0.00347907,0.00484191,0.08142002,0.34045599,0.00615646,0.01246167,0,0,Soil,1
1368,0.32141,0.05557,0.03068,0.30636,0.11928,0.03247,0.022573,0.00563,0.001298,0.071285,0.031097,0.000731,0.001607,0,0,Soil,1
1289,0.5264,0.0655,0.0274,0.2152,0.0997,0.0149,0.0153,0.0025,8.00E-04,0.0206,0.0108,6.00E-04,1.00E-04,1.00E-04,1.00E-04,Soil,1
1291,0.6025,0.0665,0.0284,0.1408,0.1016,0.0134,0.0082,0.002,0.0017,0.0154,0.0085,5.00E-04,0.0028,6.00E-04,0.007,Soil,1
12011,0.77528608,0.076229,0.02370688,0.08567708,0.02698961,0.00535018,0.00225793,0.00219569,0,0.00150276,0.0008048,0,0,0,0,Soil,1
8191,0.1913034,0.054519,0.007199067,0.077304216,0.424920694,0.024493353,0.047997876,0.000919312,0.0027781,0.032164947,0.129290042,0.001926834,0.005183203,0,0,Soil,1
1305,0.893,0.0223,0.0106,0.0571,0.0102,0.0024,0,0.0013,0,0.0024,9.00E-04,0,0,0,0,Soil,1
957,0.404,0.03434286,0.00834286,0.36914286,0.02445714,0.03154286,0.00162857,0.00227429,0,0.11257143,0.0072,0.00354286,0.00069143,0.00134286,0,Soil,1
1634,0.34634425,0.02065536,0.010218,0.3839374,0.08461214,0.00782721,0.00481934,0.00186113,0.00190566,0.12638819,0.01143132,0,0,0,0,Soil,1
1740,0.027877644,0.001481428,8.45E-05,0.008038996,0.154507158,0.008076209,0.020205445,9.30E-05,0.000193051,0.012445572,0.40516442,0.002270026,0.004191919,0.000319423,0.000106688,Soil,1
7281,0.44401115,0.12650924,0.02182186,0.16412841,0.14438126,0.02037321,0.03071937,0,0,0.02934063,0.01871487,0,0,0,0,Soil,1
1319,0.8009,0.0232,0.0138,0.1212,0.0204,0.0042,0,0.0032,0,0.0071,0.0025,0,0,0.0034,0,Soil,1
10911,0.10201511,0.03702771,0.00425693,0.10982368,0.23526448,0.03602015,0.07707809,0.00309824,0.00342569,0.10176322,0.2720403,0.00634761,0.0106801,0.0009194,0.00230227,Soil,1
1149,0.44070278,0.03938507,0.00292826,0.37481698,0.04172767,0.0136896,0.00585652,0.00187408,0,0.06852123,0.00849195,0.0013631,0.00065007,0,0,Soil,1
630,0.82857143,0.02428571,0.00395,0.10857143,0.0185,0.00228571,0.00199286,0,0,0.00778571,0.00413571,0,0,0,0,Soil,1
803,0.0965702,0.030644,0.007114621,0.06178583,0.422758559,0.021539858,0.051339939,0.00132329,0.0040347,0.043566257,0.248927089,0.002269451,0.008125826,0,0,Soil,1
1186,0.89495518,0.00675507,0.00160416,0.07713208,0.015969,0.00042492,0.00068935,0,0,0.00174327,0.00072696,0,0,0,0,Soil,1
1059,0.53214286,0.02971429,0.01878571,0.36071429,0,0.01260714,0,0.00653571,0,0.03678571,0.00246429,0,0,0,0,Soil,1
7691,0.65412466,0.05199255,0.00917182,0.1520746,0.09231834,0.00537864,0.0120161,0,0,0.01401182,0.00891146,0,0,0,0,Soil,1
1749,0.019806516,0.001671961,0.000332502,0.01191827,0.244852117,0.002249146,0.021730833,0,0.000465667,0.006130797,0.448110029,0.000371958,0.000372506,0.000187143,0.000254548,Soil,1
1377,0.34126,0.01765,0.01048,0.38684,0.04596,0.01027,0.002719,0.00187,0,0.081664,0.101278,0,0,0,0,Soil,1
1498,0.76939518,0.09244274,0.01330952,0.04427621,0.0596725,0.00387298,0.00894046,0.00022131,0.00032468,0.00163361,0.00526364,0.00020468,0.00044248,0,0,Soil,1
6131,0.1807,0.1535,0.0284,0.153,0.157,0.0931,0.0866,0.0117,0.0032,0.0396,0.0776,0.0036,0.0101,6.00E-04,0.0013,Soil,1
1148,0.39923077,0.06061538,0.00542308,0.32769231,0.08769231,0.01961538,0.01569231,0.00217692,0.00072231,0.05830769,0.018,0.00083077,0.00100769,0,0,Soil,1
6512,0.2212766,0.0537234,0.01180851,0.22446809,0.15319149,0.03952128,0.04914894,0.00574468,0.00357447,0.09521277,0.12234043,0.00519149,0.01164894,0.00184574,0.00265957,Soil,1
1635,0.24688926,0.05253207,0.00926674,0.22361805,0.20767635,0.0209422,0.04099115,0.00056738,0,0.09148284,0.09302133,0.00843181,0.00458082,0,0,Soil,1
1063,0.21397849,0.12301075,0.02580645,0.07247312,0.18430108,0.05204301,0.11311828,0.00460215,0.0063871,0.05354839,0.12107527,0.00825806,0.02135484,0,0,Soil,1
1387,0.26796,0.07689,0.03759,0.27432,0.134167,0.06051,0.035383,0.00513,0.001753,0.07096,0.029691,0.001444,0.004203,0,0,Soil,1
1480,0.67471363,0.10208345,0.01893264,0.11135849,0.05378918,0.00733774,0.01146587,0.00071939,0.00046179,0.0103202,0.00768871,0.00022064,0.00060994,0.0002577,4.06E-05,Soil,1
1077,0.92763158,0.02006579,0.00916667,0.0252193,0.00870614,0.00267544,0.00080921,0.00260965,0,0.00103947,0.00111404,0,0,0,0,Soil,1
737,0.43839772,0.18101619,0.05562001,0.09924062,0.11948095,0.02014916,0.04198136,0.0047363,0.00313549,0.01499277,0.01778324,0.00099392,0.00247228,0,0,Soil,1
1503,0.746771,0.13390008,0.02347873,0.03099171,0.04282386,0.00429045,0.01000968,0.00059169,0.00081915,0.00332348,0.00300016,0,0,0,0,Soil,1
6772,0.05638291,0.03631182,0.00548508,0.05255255,0.28038242,0.03140896,0.11874119,0,0,0.08319544,0.33553962,0,0,0,0,Soil,1
1313,0.674,0.0196,0.0098,0.2601,0,0.0122,0,0.0059,0,0.016,0.0025,0,0,0,0,Soil,1
1703,0.331411094,0.007030704,0.002167363,0.376337288,0.033458316,0.002520793,0.001873303,0.001563568,0,0.232077965,0.008527233,0.000437951,0.002594423,0,0,Soil,1
1018,0.27997638,0.21664982,0.01953603,0.03801586,0.25896676,0.01392496,0.10742849,0.00139746,0.00882104,0.00575546,0.04258117,0.00087953,0.00606706,0,0,Soil,1
7341,0.18517754,0.08322176,0.01555579,0.03760409,0.33227474,0.01667351,0.16278906,0,0,0.01965249,0.14705103,0,0,0,0,Soil,1
1426,0.61722021,0.03373629,0.00585744,0.21686026,0.02787497,0.00491982,0.00474376,0.00189297,0.00021259,0.01826677,0.00590225,0.00017509,0.00037313,0.00026087,6.53E-05,Soil,1
920,0.1269605,0.075521,0.011089268,0.072707569,0.346883542,0.045198783,0.098417211,0.002844687,0.00435681,0.045066002,0.155345251,0.003494173,0.012114938,0,0,Soil,1
1023,0.49002184,0.1781348,0.03063147,0.04317032,0.15437108,0.01159714,0.06755907,0,0.00667893,0,0.01783535,0,0,0,0,Soil,1
999,0.39896373,0.02331606,0.00823834,0.31217617,0.12357513,0.00930052,0.0130829,0,0,0.08056995,0.03031088,0,0,0,0,Soil,1
1371,0.40704,0.01243,0.00552,0.41252,0.058476,0.0047,0.001483,0.001,0,0.089835,0.006996,0,0,0,0,Soil,1
1327,0.5623,0.0252,0.0205,0.3108,0,0.0124,0,0.005,0,0.0534,0.009,7.00E-04,0,9.00E-04,0,Soil,1
817,0.1518631,0.04888,0.008428295,0.04187763,0.470301558,0.020151602,0.060470818,0.001276776,0.00357741,0.021936749,0.161350327,0.002088137,0.007797152,0,0,Soil,1
1445,0.43,0.03,0,0.31,0.11,0.01,0.01,0,0,0.08,0.02,0,0,0,0,Soil,1
760,0.23227265,0.21829529,0.02571993,0.03498561,0.26830954,0.01228096,0.10855988,0.00205001,0.00438196,0.0138563,0.06964309,0,0,0,0,Soil,1
1526,0.0843768,0.07897744,0.00685433,0.10977095,0.21003865,0.08543187,0.1384511,0.00246697,0.0056005,0.09064888,0.15725474,0.0060061,0.02129348,0.00063452,0.00219366,Soil,1
1596,0.09229582,0.05612408,0.00721353,0.08811143,0.27137925,0.04944228,0.12982093,0.00160769,0.00480998,0.07974484,0.19608026,0.0037261,0.01964381,0,0,Soil,1
7571,0.25833839,0.07414079,0.01026585,0.05465271,0.40468048,0.01000896,0.06852139,0,0,0.02449417,0.09489726,0,0,0,0,Soil,1
722,0.26410326,0.09386427,0.03971211,0.23130513,0.16467676,0.04234701,0.03056068,0.01080441,0.00234455,0.07120534,0.04094756,0.00509742,0.00303151,0,0,Soil,1
9741,0.20791855,0.07013575,0.02040724,0.22579186,0.17579186,0.03642534,0.03303167,0.00522624,0.00276018,0.09615385,0.11855204,0.00230769,0.00545249,0,0,Soil,1
907,0.1196182,0.022778,0,0.052039335,0.494318781,0.028122877,0.023445697,0,0,0.022264986,0.237412004,0,0,0,0,Soil,1
675,0.05937129,0.02046747,0.00428098,0,0.3327917,0.02312355,0.12686707,0,0,0.02687332,0.40622461,0,0,0,0,Soil,1
942,0.2821956,0.01822109,0.00166882,0.29012651,0.24236818,0.01478828,0.01616044,0.00204998,0.00072152,0.0835392,0.04414587,0.00171835,0.00229615,0,0,Soil,1
1213,0.60394929,0.02203272,0.00518969,0.311535,0.036965,0.00313309,0.00112238,0.00117037,0,0.00975504,0.00182848,0.00037268,0.00068662,0.00225964,0,Soil,1
1523,0.07392848,0.06678028,0.0083208,0.12123692,0.18984117,0.08985067,0.12475634,0.00188098,0.01219146,0.10723525,0.16542609,0.00621213,0.02842037,0.00051729,0.00340178,Soil,1
1169,0.19919192,0.02242424,0.00113737,0.24242424,0.26464646,0.01177778,0.02505051,0,0,0.11858586,0.10909091,0.00290909,0.00305051,0,0,Soil,1
1434,0.34,0.06,0.01,0.28,0.16,0.02,0.03,0,0,0.06,0.04,0,0,0,0,Soil,1
916,0.1351648,0.049954,0.005015031,0.097480321,0.399286503,0.029355835,0.065128915,0,0,0.050517482,0.168096834,0,0,0,0,Soil,1
1287,0.4059,0.1109,0.0465,0.2064,0.1126,0.0343,0.0302,0.0063,0.0016,0.0273,0.0163,7.00E-04,1.00E-04,5.00E-04,2.00E-04,Soil,1
8131,0.1186742,0.02878,0.003789572,0.038930214,0.503750046,0.016670993,0.040887949,0.000993018,0.00235397,0.017831385,0.218046287,0.002392515,0.006899402,0,0,Soil,1
1032,0.53350819,0.17567298,0.02947194,0.04330895,0.14583112,0.0105107,0.03660936,0.00122592,0.00370328,0.0037009,0.01533155,0,0.00112513,0,0,Soil,1
611,0.3441,0.0914,0.0148,0.2173,0.1642,0.0475,0.0269,0.0049,0.0013,0.0415,0.0422,0.0011,0.0021,3.00E-04,3.00E-04,Soil,1
979,0.19202363,0.04638109,0.01038405,0.15509601,0.21713442,0.02688331,0.05745938,0,0,0.0901034,0.18759232,0.00395864,0.01231905,0,0,Soil,1
1582,0.30947437,0.01644868,0.00379323,0.42393545,0.03735959,0.00935997,0,0.00418794,0.00243047,0.18741077,0.00559952,0,0,0,0,Soil,1
1588,0.11190114,0.0730434,0.01116071,0.09044447,0.29024672,0.02875938,0.14009353,0,0,0.03886449,0.19170645,0.00690866,0.01687106,0,0,Soil,1
1022,0.50598449,0.24615151,0.04320829,0.0278472,0.09845288,0.00979002,0.04952097,0,0.00432772,0.00327355,0.01144337,0,0,0,0,Soil,1
1080,0.17990789,0.07412205,0.01259355,0.20269622,0.17391096,0.05649108,0.07580119,0.0080119,0.00549319,0.10614565,0.10482633,0,0,0,0,Soil,1
1093,0.09171843,0.03975155,0.00552795,0.09710145,0.27122153,0.02919255,0.13271222,0.00440994,0.00718427,0.06501035,0.23188406,0.00594203,0.01457557,0.00185507,0.0026087,Soil,1
1435,0.32,0.04,0.01,0.4,0.08,0.01,0.01,0,0,0.11,0.02,0,0,0,0,Soil,1
1280,0.0869086,0.01631877,0.01985383,0.41287951,0.02550476,0.00978589,0.03018502,0.00849723,0.02579004,0.01463716,0.24740899,0.01543788,0.0121189,0.03945028,0.00210744,Soil,1
636,0.3658147,0.07747604,0,0.14472843,0.2428115,0.014377,0.05335463,0,0,0.03578275,0.06485623,0,0,0,0,Soil,1
1451,0.30303,0.070707,0,0.191919,0.252525,0.030303,0.050505,0,0,0.040404,0.060606,0,0,0,0,Soil,1
930,0.06484812,0.0283577,0.01054736,0.05196242,0.33613452,0.04818978,0.0892005,0.00519548,0,0.05840527,0.27248799,0.01518972,0.01287044,0.00661069,0,Soil,1
1743,0.048750644,0.008826362,0.002546432,0.030796985,0.285073396,0.018670662,0.046520233,0,0,0.057892234,0.484782942,0.002466236,0.003504819,0,0.002205003,Soil,1
1602,0.40176648,0.00534695,0,0.43648669,0.00391911,0.00373812,0.00150904,0.0003515,8.64E-05,0.13802778,0.00876797,0,0,0,0,Soil,1
6691,0.36416185,0.01803468,0.00340462,0.39768786,0.02786127,0.00791908,0.00135838,0.00350867,0,0.16705202,0.00635838,0.00117341,0.00054624,0,0,Soil,1
793,0.1127331,0.057966,0.006022721,0.025463576,0.443215477,0.013772413,0.100616755,0.00101547,0.0040082,0.015938706,0.202764713,0.002558462,0.013924818,0,0,Soil,1
1738,0.02367569,0.005094735,0.00507069,0.026189662,0.197620676,0.029235282,0.112802825,0.010205499,0.009147547,0.043042094,0.391669427,0,0,0,0,Soil,1
1398,0.29959,0.04162,0.01284,0.39354,0.084732,0.02939,0.00849,0.00271,0.000754,0.10895,0.015906,0.000929,0.000562,0,0,Soil,1
1737,0.027255799,0.019308654,0.006875011,0.02970958,0.28406697,0.020039988,0.049169808,0.003480604,0.001600217,0.02588386,0.519466,0.002739993,0.009307,0.000213283,0.000883232,Soil,1
603,0.252,0.0841,0.0345,0.1848,0.163,0.0755,0.0327,0.0148,0.0032,0.0607,0.0584,0.0162,0.0092,0.0063,0.0046,Soil,1
1412,0.61393323,0.01019363,0.00124308,0.12462569,0.01669372,0.00075526,0.00108347,0.00022928,3.26E-05,0.00920286,0.00276629,0,0,0,0,Soil,1
1154,0.34227642,0.00873984,0.00115447,0.41463415,0.0145935,0.00686992,0.00108537,0.00197967,0,0.20203252,0.0032439,0.00098374,0.00111382,0,0,Soil,1
752,0.18562293,0.16502953,0.02711244,0.03986933,0.33061137,0.02343561,0.13698052,0,0,0.02423999,0.06709828,0,0,0,0,Soil,1
1189,0.70494911,0.04706047,0.01445167,0.1021647,0.09990805,0.00608922,0.01056154,0.00082226,0.0002611,0.00518559,0.00791913,8.30E-05,0.00054414,0,0,Soil,1
706,0.11,0.06,0.01,0.02,0.43,0.03,0.07,0,0.01,0.02,0.23,0,0.01,0,0,Soil,1
1083,0.96708861,0.00625316,0.01379747,0.01177215,0.00183797,0,0,0,0,0,0,0,0,0,0,Soil,1
7411,0.70223717,0.02816756,0.00248043,0.11556322,0.11690871,0.00372822,0.00412748,0,0,0.01744948,0.00771383,0,0,0,0,Soil,1
9401,0.09967605,0.01657114,0,0.10926987,0.27909295,0.05282831,0.0731373,0,0,0.11026663,0.25915774,0,0,0,0,Soil,1
1577,0.38967499,0.00915234,0.00236048,0.41780664,0,0.00144572,0.00162444,0.004708,0,0.17322737,0,0,0,0,0,Soil,1
845,0.5493512,0.010022,0.001151446,0.377031825,0.005312472,0.003944973,0.000264281,0.001300766,0,0.050197284,0.001424225,0,0,0,0,Soil,1
887,0.1268588,0.029877,0.011579983,0.019557778,0.535980726,0.021363109,0.037532434,0.001907004,0.0039136,0.019317824,0.181412813,0.003119563,0.007579097,0,0,Soil,1
8011,0.1234053,0.030916,0.006902507,0.121937137,0.393067872,0.023400093,0.037460248,0.00136957,0.00200079,0.067809416,0.183880376,0.002507127,0.005343863,0,0,Soil,1
879,0.1299397,0.069115,0.008193972,0.067630393,0.400285723,0.026066146,0.073661745,0,0,0.037265656,0.187842055,0,0,0,0,Soil,1
1558,0.87108435,0.0267628,0.01361349,0.07192333,0.00748186,0.00256987,0.00044725,0.00147633,0,0.00349636,0.00094414,0,0,0,0.00020022,Soil,1
1509,0.09005621,0.03617669,0.01275631,0.05518679,0.26682485,0.01904392,0.02584291,0,0,0.02391782,0.4701945,0,0,0,0,Soil,1
709,0.15,0.03,0.01,0.04,0.46,0.01,0.07,0,0.01,0.01,0.19,0,0.01,0,0,Soil,1
1302,0.7692,0.018,0.019,0.156,0.0176,0.0058,0,0.0026,4.00E-04,0.0093,0.0021,0,0,0,0,Soil,1
1273,0.17264749,0.00495436,0.00474569,0.05494389,0.45702391,0.00883133,0.005092,0.00206839,0.0268049,0.0291431,0.12689808,0.00546972,0.01514364,0.05992244,0.00097095,Soil,1
658,0.42321429,0.02517857,0.00507143,0.42232143,0.07616071,0.01053571,0.00405357,0.00442857,0,0,0.02517857,0.00066339,0.001375,0,0,Soil,1
926,0.1615195,0.090942,0.018335068,0.030372499,0.421037498,0.007668885,0.120718966,0,0,0.017084129,0.132321509,0,0,0,0,Soil,1
1100,0.1591195,0.07735849,0.01113208,0.09433962,0.25283019,0.06792453,0.10566038,0.00245912,0.00685535,0.06289308,0.13962264,0.00420755,0.01314465,0,0.00248428,Soil,1
1262,0.06907059,0.01828339,0,0.06246826,0.28855595,0.01633655,0.04884036,0,0,0.07431861,0.42212629,0,0,0,0,Soil,1
1055,0.41435952,0.27493473,0.03972494,0.01695373,0.18070531,0,0.06067221,0,0,0,0.01264956,0,0,0,0,Soil,1
1359,0.3686,0.04264,0.02943,0.34698,0.092176,0.02729,0.009506,0.00374,0.000904,0.057448,0.019081,0.000935,0.001268,0,0,Soil,1
1157,0.21104294,0.16809816,0.03386503,0.13251534,0.14601227,0.09496933,0.08871166,0.00262577,0.0075092,0.04306748,0.05595092,0.00296933,0.01251534,0,0,Soil,1
1245,0.11691377,0.02384667,0.00443564,0.08331412,0.32089907,0.01025488,0.03970375,0,0,0.12170209,0.26843098,0.00335047,0.00714857,0,0,Soil,1
7901,0.1074295,0.023317,0.002688199,0.027363792,0.475592344,0.006640244,0.069757422,0.00102081,0.00340592,0.012178855,0.257399163,0.001816227,0.011390552,0,0,Soil,1
1199,0.64650084,0.21276565,0.04940853,0.01564214,0.04352908,0.00892039,0.01920996,0,0,0.0013081,0.00271529,0,0,0,0,Soil,1
10241,0.79666636,0.12990944,0.02971094,0.02532907,0.0183842,0,0,0,0,0,0,0,0,0,0,Soil,1
1133,0.36886792,0.03660377,0,0.28773585,0.1754717,0.01103774,0.0154717,0,0,0.06066038,0.04198113,0,0,0,0,Soil,1
1092,0.27661692,0.02089552,0.00419403,0.30646766,0.20497512,0.01308458,0.0061194,0.00616915,0,0.11393035,0.04880597,0,0,0,0,Soil,1
10111,0.28376384,0.07749077,0.02214022,0.30848708,0.1202952,0.0304059,0.02051661,0.00815498,0.00387454,0.09815498,0.02701107,0,0,0,0,Soil,1
888,0.1342237,0.030566,0.008257826,0.047123233,0.517449364,0.015830492,0.044417278,0.001438757,0.00331605,0.022940272,0.174436609,0,0,0,0,Soil,1
1578,0.43793486,0.00975519,0.00255217,0.40305324,0,0.00181668,0.00259509,0.00506283,0.00060924,0.13662071,0,0,0,0,0,Soil,1
673,0.05982513,0.04435113,0,0.02657616,0.27036355,0.12022549,0.12597791,0,0,0.05924988,0.24390244,0.02525311,0.0242752,0,0,Soil,1
1165,0.18140845,0.04112676,0,0.38309859,0.11323944,0,0,0,0,0.23267606,0.04760563,0,0,0,0,Soil,1
11171,0.605,0.02641667,0.007,0.29833333,0.00916667,0.00548333,0.00093333,0.00266667,0,0.03725,0.00259167,0.00088333,0.00085,0.00082833,0.00044167,Soil,1
1614,0.24192897,0,0,0.32319322,0.16315444,0.0125922,0.00288138,0,0,0.22840162,0.02283669,0,0,0.00501149,0,Soil,1
1431,0.63084917,0.00731244,0.00167993,0.21489458,0.03445896,0.00323972,0.0017603,0.00083102,7.54E-05,0.01573019,0.00390127,0,0,0,0,Soil,1
10821,0.4422658,0.03834423,0.01135076,0.39433551,0.02098039,0.01331155,0.0032244,0.00381264,0,0.06775599,0.0046841,0,0,0,0,Soil,1
1421,0.77413081,0.01477376,0.00713467,0.12151609,0.0055357,0.00214731,0.00011735,0.0008785,3.33E-05,0.00613693,0.00067557,0,0,0,0,Soil,1
1343,0.1926,0.11092,0.04126,0.19679,0.146028,0.0849,0.080246,0.00736,0.002615,0.066373,0.05652,0.003148,0.010658,0,0,Soil,1
763,0.74974044,0.01456712,0,0.13082636,0.07452107,0,0,0,0,0.02425845,0.00608656,0,0,0,0,Soil,1
1329,0.502,0.0263,0.0338,0.3108,0.0536,0.0079,0.0013,0.0025,4.00E-04,0.0599,0,5.00E-04,0,0.0011,0,Soil,1
1067,0.18070567,0.02596214,0.00470063,0.26190885,0.20014868,0.01011037,0.02481844,0,0,0.12237662,0.1692686,0,0,0,0,Soil,1
1667,0.108,0.01,0.003,0.463,0.069,0.008,0.023,0.001,0.001,0.012,0.293,0.003,0.006,0.001,0,Soil,1
1657,0.086662834,0.046996263,0.008048,0.128198,0.256396,0.041391,0.105921,0.001437,0.002587,0.143432,0.160678,0.004886,0.013366,0,0,Soil,1
9311,0.10023857,0.04506381,0,0.15556481,0.30060211,0,0.18173212,0,0,0.06002196,0.15677661,0,0,0,0,Soil,1
965,0.44393939,0.02037879,0.00612879,0.37878788,0.04090909,0.00810606,0.00318939,0.00186364,0,0.09166667,0.00878788,0,0,0,0,Soil,1
720,0.22999194,0.07000408,0.01778543,0.16676384,0.20214941,0.03710585,0.08361738,0,0,0.05493158,0.1212581,0.0040797,0.01231269,0,0,Soil,1
1109,0.33608247,0.2742268,0.05814433,0.03876289,0.12659794,0.02494845,0.09525773,0.00276289,0.00645361,0.01352577,0.01686598,0.00164536,0.0063299,0,0,Soil,1
1233,0.10499975,0.03780011,0.00337607,0.04604228,0.37876343,0.05132914,0.11383595,0.0028761,0.00250483,0.07799614,0.14124548,0.00620761,0.02693431,0.00352953,0.00255928,Soil,1
6981,0.12,0.05,0.01,0.05,0.45,0.02,0.08,0,0,0.02,0.18,0,0.01,0,0,Soil,1
773,0.70519253,0.01761265,0.00367073,0.12063141,0.12464136,0,0,0,0,0.01169062,0.0165607,0,0,0,0,Soil,1
699,0.2,0.02,0,0.26,0.24,0.02,0.01,0,0,0.19,0.06,0,0,0,0,Soil,1
1580,0.36453206,0.01971158,0.00490846,0.39490249,0.05565431,0.00118826,0.00337591,0.00364356,0.00396665,0.13845976,0.00638567,0.00164778,0.0016235,0,0,Soil,1
7551,0.64984191,0.03284837,0.00143868,0.12848384,0.15228485,0.00332832,0.00587276,0,0,0.01350776,0.01239351,0,0,0,0,Soil,1
1068,0.97745098,0.00492157,0.00856863,0.00895098,0.00063529,0,0,0,0,0,0,0,0,0,0.00089118,Soil,1
833,0.2458308,0.044689,0.006691185,0.201444598,0.300276541,0.019616714,0.03585056,0.001583312,0.00147017,0.059151548,0.078801175,0.001181436,0.00341323,0,0,Soil,1
1252,0.14763935,0.00639633,0,0.17748996,0.28639166,0.01668252,0.03323885,0,0,0.13867502,0.18614985,0.00256169,0.00477477,0,0,Soil,1
886,0.1051556,0.027018,0.00499981,0.054037711,0.453705436,0.019888651,0.053615945,0.001250198,0.00477785,0.037129063,0.223303596,0.00467177,0.010445895,0,0,Soil,1
1671,0.144,0.01,0.001,0.412,0.121,0.031,0.001,0,0.001,0.236,0.036,0.002,0.003,0,0,Soil,1
1204,0.46722508,0.23649129,0.0569009,0.09179004,0.07704622,0.02812703,0.02362758,0.00259458,0.00229863,0.00474988,0.00707908,0.00122601,0.00065158,7.70E-05,0.0001151,Soil,1
14711,0.27611746,0.21513815,0.03463938,0.09044527,0.14419618,0.05010151,0.10223639,0.00174698,0.00714232,0.02130707,0.04332349,0.0023692,0.00931924,0.00028415,0.0016332,Soil,1
777,0.21878526,0.27696229,0.04728458,0.04851436,0.16647839,0.02699854,0.13978827,0.00438986,0.00546675,0.02534629,0.02790512,0.00310568,0.00897462,0,0,Soil,1
1187,0.2699461,0.17712803,0.03395456,0.10189569,0.25956258,0.02829675,0.07046732,0.00221923,0.0052826,0.01112277,0.03403322,0.00192262,0.00416853,0,0,Soil,1
1361,0.2657,0.09589,0.03606,0.25118,0.127464,0.05995,0.047093,0.00501,0.002541,0.06298,0.037949,0.002693,0.005484,0,0,Soil,1
1719,0.277949862,0.01094424,0.003486904,0.385870038,0.027877444,0.009215893,0.001920879,0.002859111,0,0.267124177,0.010819455,0.000818582,0.00057302,0.000540395,0,Soil,1
1629,0.13457437,0.08338121,0,0.14309816,0.2755806,0.03678154,0.10103338,0,0.0035442,0.08347474,0.12352101,0.00491628,0.01009452,0,0,Soil,1
1654,0.08567985,0.17238109,0.03236013,0.15709864,0.08100701,0.07224034,0.17609969,0.02338759,0.04827523,0.03646449,0.0681772,0.02413815,0.01885324,0.0038437,0,Soil,1
1574,0.4422292,0.01429642,0.00441957,0.38975325,0.06126715,0.0070587,0.0018588,0,0,0.07504672,0.00407018,0,0,0,0,Soil,1
8211,0.2441874,0.072789,0.011629636,0.155067144,0.310714383,0.023281469,0.041658085,0.001200013,0.00228473,0.056400894,0.075768193,0.001396428,0.003622776,0,0,Soil,1
1193,0.49787191,0.0225673,0.00312498,0.39558862,0.0395528,0.00582522,0.00093093,0.00188443,0,0.0172697,0.00577581,0.00136833,0.00188628,0.0063537,0,Soil,1
806,0.1388509,0.030118,0.00527895,0.111340047,0.425863709,0.01687526,0.029883912,0.001093866,0.0017193,0.052756691,0.180885692,0.001898547,0.003434686,0,0,Soil,1
736,0.30445369,0.16080823,0.0429901,0.08210966,0.18562464,0.0248122,0.09475329,0.0073568,0.00498659,0.02403606,0.05404261,0.00237147,0.00907122,0.00083652,0,Soil,1
